sample	accession	chrom_mean	chrom_median	global_mean	global_median	global_mode	norm_chrom_mean	norm_chrom_median	norm_global_mean	norm_global_median
ERS1142825	CP003826.1	46.69	47.0	47.11	46.0	46	1.01	1.02	1.02	1.0
ERS1142825	CP003827.1	45.97	46.0	47.11	46.0	46	1.0	1.0	1.02	1.0
ERS1142825	CP003828.1	47.26	47.0	47.11	46.0	46	1.03	1.02	1.02	1.0
ERS1142825	CP003829.1	47.5	47.0	47.11	46.0	46	1.03	1.02	1.02	1.0
ERS1142825	CP003830.1	45.37	46.0	47.11	46.0	46	0.99	1.0	1.02	1.0
ERS1142825	CP003831.1	49.34	49.0	47.11	46.0	46	1.07	1.07	1.02	1.0
ERS1142825	CP003832.1	48.67	48.0	47.11	46.0	46	1.06	1.04	1.02	1.0
ERS1142825	CP003833.2	47.94	48.0	47.11	46.0	46	1.04	1.04	1.02	1.0
ERS2541062	CP003820.1	37.31	37.0	39.23	38.0	38	0.98	0.97	1.03	1.0
ERS2541062	CP003821.1	45.44	36.0	39.23	38.0	38	1.2	0.95	1.03	1.0
ERS2541062	CP003822.1	38.39	38.0	39.23	38.0	38	1.01	1.0	1.03	1.0
ERS2541062	CP003823.1	37.3	37.0	39.23	38.0	38	0.98	0.97	1.03	1.0
ERS2541062	CP003824.1	38.05	38.0	39.23	38.0	38	1.0	1.0	1.03	1.0
ERS2541062	CP003825.1	37.77	38.0	39.23	38.0	38	0.99	1.0	1.03	1.0
ERS2541062	CP003826.1	37.69	38.0	39.23	38.0	38	0.99	1.0	1.03	1.0
ERS2541062	CP003827.1	38.11	39.0	39.23	38.0	38	1.0	1.03	1.03	1.0
ERS2541062	CP003828.1	49.98	50.0	39.23	38.0	38	1.32	1.32	1.03	1.0
ERS2541062	CP003829.1	38.16	38.0	39.23	38.0	38	1.0	1.0	1.03	1.0
ERS2541062	CP003830.1	36.64	37.0	39.23	38.0	38	0.96	0.97	1.03	1.0
ERS2541062	CP003831.1	40.73	39.0	39.23	38.0	38	1.07	1.03	1.03	1.0
ERS2541062	CP003832.1	37.54	38.0	39.23	38.0	38	0.99	1.0	1.03	1.0
ERS2541062	CP003833.2	37.38	37.0	39.23	38.0	38	0.98	0.97	1.03	1.0
ERS1142895	CP003820.1	39.44	37.0	41.34	39.0	38	1.04	0.97	1.09	1.03
ERS1142895	CP003821.1	42.06	35.0	41.34	39.0	38	1.11	0.92	1.09	1.03
ERS1142895	CP003822.1	39.95	38.0	41.34	39.0	38	1.05	1.0	1.09	1.03
ERS1142895	CP003823.1	43.67	42.0	41.34	39.0	38	1.15	1.11	1.09	1.03
ERS1142895	CP003824.1	38.24	37.0	41.34	39.0	38	1.01	0.97	1.09	1.03
ERS1142895	CP003825.1	41.3	41.0	41.34	39.0	38	1.09	1.08	1.09	1.03
ERS1142895	CP003826.1	40.03	39.0	41.34	39.0	38	1.05	1.03	1.09	1.03
ERS1142895	CP003827.1	41.42	40.0	41.34	39.0	38	1.09	1.05	1.09	1.03
ERS1142895	CP003828.1	43.35	42.0	41.34	39.0	38	1.14	1.11	1.09	1.03
ERS1142895	CP003829.1	42.76	41.0	41.34	39.0	38	1.13	1.08	1.09	1.03
ERS1142895	CP003830.1	38.56	37.0	41.34	39.0	38	1.01	0.97	1.09	1.03
ERS1142895	CP003831.1	46.47	43.0	41.34	39.0	38	1.22	1.13	1.09	1.03
ERS1142895	CP003832.1	46.63	45.0	41.34	39.0	38	1.23	1.18	1.09	1.03
ERS1142895	CP003833.2	44.34	43.0	41.34	39.0	38	1.17	1.13	1.09	1.03
ERS542310	CP003820.1	31.28	31.0	31.63	31.0	31	1.01	1.0	1.02	1.0
ERS542310	CP003821.1	36.04	31.0	31.63	31.0	31	1.16	1.0	1.02	1.0
ERS542310	CP003822.1	31.56	31.0	31.63	31.0	31	1.02	1.0	1.02	1.0
ERS542310	CP003823.1	30.96	31.0	31.63	31.0	31	1.0	1.0	1.02	1.0
ERS542310	CP003824.1	31.2	31.0	31.63	31.0	31	1.01	1.0	1.02	1.0
ERS542310	CP003825.1	31.36	31.0	31.63	31.0	31	1.01	1.0	1.02	1.0
ERS542310	CP003826.1	31.25	31.0	31.63	31.0	31	1.01	1.0	1.02	1.0
ERS542310	CP003827.1	31.01	31.0	31.63	31.0	31	1.0	1.0	1.02	1.0
ERS542310	CP003828.1	31.3	31.0	31.63	31.0	31	1.01	1.0	1.02	1.0
ERS542310	CP003829.1	31.15	31.0	31.63	31.0	31	1.0	1.0	1.02	1.0
ERS542310	CP003830.1	31.02	31.0	31.63	31.0	31	1.0	1.0	1.02	1.0
ERS542310	CP003831.1	31.59	31.0	31.63	31.0	31	1.02	1.0	1.02	1.0
ERS542310	CP003832.1	31.11	31.0	31.63	31.0	31	1.0	1.0	1.02	1.0
ERS542310	CP003833.2	30.96	31.0	31.63	31.0	31	1.0	1.0	1.02	1.0
ERS2541093	CP003820.1	38.2	37.0	38.86	38.0	37	1.03	1.0	1.05	1.03
ERS2541093	CP003821.1	45.82	36.0	38.86	38.0	37	1.24	0.97	1.05	1.03
ERS2541093	CP003822.1	38.36	38.0	38.86	38.0	37	1.04	1.03	1.05	1.03
ERS2541093	CP003823.1	37.99	38.0	38.86	38.0	37	1.03	1.03	1.05	1.03
ERS2541093	CP003824.1	37.44	37.0	38.86	38.0	37	1.01	1.0	1.05	1.03
ERS2541093	CP003825.1	37.77	38.0	38.86	38.0	37	1.02	1.03	1.05	1.03
ERS2541093	CP003826.1	38.38	38.0	38.86	38.0	37	1.04	1.03	1.05	1.03
ERS2541093	CP003827.1	37.27	38.0	38.86	38.0	37	1.01	1.03	1.05	1.03
ERS2541093	CP003828.1	38.72	39.0	38.86	38.0	37	1.05	1.05	1.05	1.03
ERS2541093	CP003829.1	39.1	39.0	38.86	38.0	37	1.06	1.05	1.05	1.03
ERS2541093	CP003830.1	37.26	37.0	38.86	38.0	37	1.01	1.0	1.05	1.03
ERS2541093	CP003831.1	42.39	40.0	38.86	38.0	37	1.15	1.08	1.05	1.03
ERS2541093	CP003832.1	38.5	39.0	38.86	38.0	37	1.04	1.05	1.05	1.03
ERS2541093	CP003833.2	37.79	38.0	38.86	38.0	37	1.02	1.03	1.05	1.03
ERS2541318	CP003820.1	54.19	52.0	51.88	50.0	47	1.15	1.11	1.1	1.06
ERS2541318	CP003821.1	57.25	48.0	51.88	50.0	47	1.22	1.02	1.1	1.06
ERS2541318	CP003822.1	53.3	52.0	51.88	50.0	47	1.13	1.11	1.1	1.06
ERS2541318	CP003823.1	48.94	48.0	51.88	50.0	47	1.04	1.02	1.1	1.06
ERS2541318	CP003824.1	53.69	53.0	51.88	50.0	47	1.14	1.13	1.1	1.06
ERS2541318	CP003825.1	51.63	51.0	51.88	50.0	47	1.1	1.09	1.1	1.06
ERS2541318	CP003826.1	50.95	49.0	51.88	50.0	47	1.08	1.04	1.1	1.06
ERS2541318	CP003827.1	50.49	50.0	51.88	50.0	47	1.07	1.06	1.1	1.06
ERS2541318	CP003828.1	48.87	47.0	51.88	50.0	47	1.04	1.0	1.1	1.06
ERS2541318	CP003829.1	51.65	50.0	51.88	50.0	47	1.1	1.06	1.1	1.06
ERS2541318	CP003830.1	48.63	48.0	51.88	50.0	47	1.03	1.02	1.1	1.06
ERS2541318	CP003831.1	52.63	48.0	51.88	50.0	47	1.12	1.02	1.1	1.06
ERS2541318	CP003832.1	50.24	50.0	51.88	50.0	47	1.07	1.06	1.1	1.06
ERS2541318	CP003833.2	48.47	48.0	51.88	50.0	47	1.03	1.02	1.1	1.06
ERS542536	CP003820.1	29.75	29.0	29.39	29.0	29	1.03	1.0	1.01	1.0
ERS542536	CP003821.1	33.17	29.0	29.39	29.0	29	1.14	1.0	1.01	1.0
ERS542536	CP003822.1	28.91	29.0	29.39	29.0	29	1.0	1.0	1.01	1.0
ERS542536	CP003823.1	28.65	29.0	29.39	29.0	29	0.99	1.0	1.01	1.0
ERS542536	CP003824.1	29.08	29.0	29.39	29.0	29	1.0	1.0	1.01	1.0
ERS542536	CP003825.1	29.03	29.0	29.39	29.0	29	1.0	1.0	1.01	1.0
ERS542536	CP003826.1	28.88	29.0	29.39	29.0	29	1.0	1.0	1.01	1.0
ERS542536	CP003827.1	28.79	29.0	29.39	29.0	29	0.99	1.0	1.01	1.0
ERS542536	CP003828.1	29.45	29.0	29.39	29.0	29	1.02	1.0	1.01	1.0
ERS542536	CP003829.1	28.85	29.0	29.39	29.0	29	0.99	1.0	1.01	1.0
ERS542536	CP003830.1	28.7	29.0	29.39	29.0	29	0.99	1.0	1.01	1.0
ERS542536	CP003831.1	29.71	29.0	29.39	29.0	29	1.02	1.0	1.01	1.0
ERS542536	CP003832.1	28.37	29.0	29.39	29.0	29	0.98	1.0	1.01	1.0
ERS542536	CP003833.2	28.66	29.0	29.39	29.0	29	0.99	1.0	1.01	1.0
ERS2541273	CP003820.1	43.85	43.0	49.58	49.0	49	0.89	0.88	1.01	1.0
ERS2541273	CP003821.1	47.8	39.0	49.58	49.0	49	0.98	0.8	1.01	1.0
ERS2541273	CP003822.1	49.61	49.0	49.58	49.0	49	1.01	1.0	1.01	1.0
ERS2541273	CP003823.1	52.62	53.0	49.58	49.0	49	1.07	1.08	1.01	1.0
ERS2541273	CP003824.1	45.79	46.0	49.58	49.0	49	0.93	0.94	1.01	1.0
ERS2541273	CP003825.1	50.64	51.0	49.58	49.0	49	1.03	1.04	1.01	1.0
ERS2541273	CP003826.1	51.22	51.0	49.58	49.0	49	1.05	1.04	1.01	1.0
ERS2541273	CP003827.1	48.81	49.0	49.58	49.0	49	1.0	1.0	1.01	1.0
ERS2541273	CP003828.1	54.07	54.0	49.58	49.0	49	1.1	1.1	1.01	1.0
ERS2541273	CP003829.1	48.6	48.0	49.58	49.0	49	0.99	0.98	1.01	1.0
ERS2541273	CP003830.1	49.29	49.0	49.58	49.0	49	1.01	1.0	1.01	1.0
ERS2541273	CP003831.1	57.14	57.0	49.58	49.0	49	1.17	1.16	1.01	1.0
ERS2541273	CP003832.1	53.09	53.0	49.58	49.0	49	1.08	1.08	1.01	1.0
ERS2541273	CP003833.2	54.51	55.0	49.58	49.0	49	1.11	1.12	1.01	1.0
ERS2540977	CP003820.1	48.03	47.0	47.55	46.0	46	1.04	1.02	1.03	1.0
ERS2540977	CP003821.1	54.91	46.0	47.55	46.0	46	1.19	1.0	1.03	1.0
ERS2540977	CP003822.1	46.95	47.0	47.55	46.0	46	1.02	1.02	1.03	1.0
ERS2540977	CP003823.1	46.07	46.0	47.55	46.0	46	1.0	1.0	1.03	1.0
ERS2540977	CP003824.1	46.93	47.0	47.55	46.0	46	1.02	1.02	1.03	1.0
ERS2540977	CP003825.1	46.36	46.0	47.55	46.0	46	1.01	1.0	1.03	1.0
ERS2540977	CP003826.1	46.71	46.0	47.55	46.0	46	1.02	1.0	1.03	1.0
ERS2540977	CP003827.1	45.94	46.0	47.55	46.0	46	1.0	1.0	1.03	1.0
ERS2540977	CP003828.1	47.45	46.0	47.55	46.0	46	1.03	1.0	1.03	1.0
ERS2540977	CP003829.1	47.74	47.0	47.55	46.0	46	1.04	1.02	1.03	1.0
ERS2540977	CP003830.1	45.92	46.0	47.55	46.0	46	1.0	1.0	1.03	1.0
ERS2540977	CP003831.1	48.52	47.0	47.55	46.0	46	1.05	1.02	1.03	1.0
ERS2540977	CP003832.1	45.81	47.0	47.55	46.0	46	1.0	1.02	1.03	1.0
ERS2540977	CP003833.2	46.26	46.0	47.55	46.0	46	1.01	1.0	1.03	1.0
ERS2540967	CP003820.1	29.76	29.0	29.97	29.0	29	1.03	1.0	1.03	1.0
ERS2540967	CP003821.1	37.22	28.0	29.97	29.0	29	1.28	0.97	1.03	1.0
ERS2540967	CP003822.1	29.58	29.0	29.97	29.0	29	1.02	1.0	1.03	1.0
ERS2540967	CP003823.1	28.95	29.0	29.97	29.0	29	1.0	1.0	1.03	1.0
ERS2540967	CP003824.1	29.14	29.0	29.97	29.0	29	1.0	1.0	1.03	1.0
ERS2540967	CP003825.1	29.42	29.0	29.97	29.0	29	1.01	1.0	1.03	1.0
ERS2540967	CP003826.1	28.93	29.0	29.97	29.0	29	1.0	1.0	1.03	1.0
ERS2540967	CP003827.1	29.2	29.0	29.97	29.0	29	1.01	1.0	1.03	1.0
ERS2540967	CP003828.1	29.19	29.0	29.97	29.0	29	1.01	1.0	1.03	1.0
ERS2540967	CP003829.1	29.81	30.0	29.97	29.0	29	1.03	1.03	1.03	1.0
ERS2540967	CP003830.1	28.48	29.0	29.97	29.0	29	0.98	1.0	1.03	1.0
ERS2540967	CP003831.1	30.81	30.0	29.97	29.0	29	1.06	1.03	1.03	1.0
ERS2540967	CP003832.1	29.1	29.0	29.97	29.0	29	1.0	1.0	1.03	1.0
ERS2540967	CP003833.2	28.57	29.0	29.97	29.0	29	0.99	1.0	1.03	1.0
ERS2540935	CP003820.1	38.73	37.0	39.26	38.0	38	1.02	0.97	1.03	1.0
ERS2540935	CP003821.1	44.52	37.0	39.26	38.0	38	1.17	0.97	1.03	1.0
ERS2540935	CP003822.1	38.54	38.0	39.26	38.0	38	1.01	1.0	1.03	1.0
ERS2540935	CP003823.1	38.05	38.0	39.26	38.0	38	1.0	1.0	1.03	1.0
ERS2540935	CP003824.1	38.04	38.0	39.26	38.0	38	1.0	1.0	1.03	1.0
ERS2540935	CP003825.1	38.27	38.0	39.26	38.0	38	1.01	1.0	1.03	1.0
ERS2540935	CP003826.1	39.09	39.0	39.26	38.0	38	1.03	1.03	1.03	1.0
ERS2540935	CP003827.1	38.26	39.0	39.26	38.0	38	1.01	1.03	1.03	1.0
ERS2540935	CP003828.1	39.49	38.0	39.26	38.0	38	1.04	1.0	1.03	1.0
ERS2540935	CP003829.1	39.69	39.0	39.26	38.0	38	1.04	1.03	1.03	1.0
ERS2540935	CP003830.1	37.7	37.0	39.26	38.0	38	0.99	0.97	1.03	1.0
ERS2540935	CP003831.1	41.88	40.0	39.26	38.0	38	1.1	1.05	1.03	1.0
ERS2540935	CP003832.1	39.53	40.0	39.26	38.0	38	1.04	1.05	1.03	1.0
ERS2540935	CP003833.2	39.17	39.0	39.26	38.0	38	1.03	1.03	1.03	1.0
ERS2541258	CP003820.1	29.43	29.0	33.46	32.0	31	0.95	0.94	1.08	1.03
ERS2541258	CP003821.1	46.59	35.0	33.46	32.0	31	1.5	1.13	1.08	1.03
ERS2541258	CP003822.1	32.55	32.0	33.46	32.0	31	1.05	1.03	1.08	1.03
ERS2541258	CP003823.1	32.83	33.0	33.46	32.0	31	1.06	1.06	1.08	1.03
ERS2541258	CP003824.1	31.9	32.0	33.46	32.0	31	1.03	1.03	1.08	1.03
ERS2541258	CP003825.1	32.56	33.0	33.46	32.0	31	1.05	1.06	1.08	1.03
ERS2541258	CP003826.1	32.71	33.0	33.46	32.0	31	1.06	1.06	1.08	1.03
ERS2541258	CP003827.1	32.64	33.0	33.46	32.0	31	1.05	1.06	1.08	1.03
ERS2541258	CP003828.1	32.42	32.0	33.46	32.0	31	1.05	1.03	1.08	1.03
ERS2541258	CP003829.1	33.68	34.0	33.46	32.0	31	1.09	1.1	1.08	1.03
ERS2541258	CP003830.1	31.28	31.0	33.46	32.0	31	1.01	1.0	1.08	1.03
ERS2541258	CP003831.1	34.44	34.0	33.46	32.0	31	1.11	1.1	1.08	1.03
ERS2541258	CP003832.1	33.98	34.0	33.46	32.0	31	1.1	1.1	1.08	1.03
ERS2541258	CP003833.2	33.07	33.0	33.46	32.0	31	1.07	1.06	1.08	1.03
ERS1142716	CP003820.1	37.42	37.0	38.16	37.0	37	1.01	1.0	1.03	1.0
ERS1142716	CP003821.1	42.16	36.0	38.16	37.0	37	1.14	0.97	1.03	1.0
ERS1142716	CP003822.1	37.32	37.0	38.16	37.0	37	1.01	1.0	1.03	1.0
ERS1142716	CP003823.1	38.12	38.0	38.16	37.0	37	1.03	1.03	1.03	1.0
ERS1142716	CP003824.1	36.73	37.0	38.16	37.0	37	0.99	1.0	1.03	1.0
ERS1142716	CP003825.1	37.68	38.0	38.16	37.0	37	1.02	1.03	1.03	1.0
ERS1142716	CP003826.1	37.78	38.0	38.16	37.0	37	1.02	1.03	1.03	1.0
ERS1142716	CP003827.1	38.12	38.0	38.16	37.0	37	1.03	1.03	1.03	1.0
ERS1142716	CP003828.1	38.41	38.0	38.16	37.0	37	1.04	1.03	1.03	1.0
ERS1142716	CP003829.1	38.7	38.0	38.16	37.0	37	1.05	1.03	1.03	1.0
ERS1142716	CP003830.1	36.48	37.0	38.16	37.0	37	0.99	1.0	1.03	1.0
ERS1142716	CP003831.1	41.0	40.0	38.16	37.0	37	1.11	1.08	1.03	1.0
ERS1142716	CP003832.1	38.35	39.0	38.16	37.0	37	1.04	1.05	1.03	1.0
ERS1142716	CP003833.2	37.98	38.0	38.16	37.0	37	1.03	1.03	1.03	1.0
ERS2541138	CP003820.1	32.3	32.0	29.4	28.0	27	1.2	1.19	1.09	1.04
ERS2541138	CP003821.1	31.15	27.0	29.4	28.0	27	1.15	1.0	1.09	1.04
ERS2541138	CP003822.1	28.88	28.0	29.4	28.0	27	1.07	1.04	1.09	1.04
ERS2541138	CP003823.1	27.15	27.0	29.4	28.0	27	1.01	1.0	1.09	1.04
ERS2541138	CP003824.1	27.96	28.0	29.4	28.0	27	1.04	1.04	1.09	1.04
ERS2541138	CP003825.1	27.65	28.0	29.4	28.0	27	1.02	1.04	1.09	1.04
ERS2541138	CP003826.1	27.69	27.0	29.4	28.0	27	1.03	1.0	1.09	1.04
ERS2541138	CP003827.1	26.95	27.0	29.4	28.0	27	1.0	1.0	1.09	1.04
ERS2541138	CP003828.1	27.07	27.0	29.4	28.0	27	1.0	1.0	1.09	1.04
ERS2541138	CP003829.1	28.07	28.0	29.4	28.0	27	1.04	1.04	1.09	1.04
ERS2541138	CP003830.1	26.95	27.0	29.4	28.0	27	1.0	1.0	1.09	1.04
ERS2541138	CP003831.1	50.62	50.0	29.4	28.0	27	1.87	1.85	1.09	1.04
ERS2541138	CP003832.1	27.62	28.0	29.4	28.0	27	1.02	1.04	1.09	1.04
ERS2541138	CP003833.2	26.79	27.0	29.4	28.0	27	0.99	1.0	1.09	1.04
ERS1142802	CP003820.1	53.4	54.0	55.33	55.0	55	0.97	0.98	1.01	1.0
ERS1142802	CP003821.1	62.87	53.0	55.33	55.0	55	1.14	0.96	1.01	1.0
ERS1142802	CP003822.1	54.95	54.0	55.33	55.0	55	1.0	0.98	1.01	1.0
ERS1142802	CP003823.1	54.81	55.0	55.33	55.0	55	1.0	1.0	1.01	1.0
ERS1142802	CP003824.1	53.85	54.0	55.33	55.0	55	0.98	0.98	1.01	1.0
ERS1142802	CP003825.1	55.17	55.0	55.33	55.0	55	1.0	1.0	1.01	1.0
ERS1142802	CP003826.1	55.09	55.0	55.33	55.0	55	1.0	1.0	1.01	1.0
ERS1142802	CP003827.1	53.64	54.0	55.33	55.0	55	0.98	0.98	1.01	1.0
ERS1142802	CP003828.1	55.41	56.0	55.33	55.0	55	1.01	1.02	1.01	1.0
ERS1142802	CP003829.1	55.12	55.0	55.33	55.0	55	1.0	1.0	1.01	1.0
ERS1142802	CP003830.1	53.59	54.0	55.33	55.0	55	0.97	0.98	1.01	1.0
ERS1142802	CP003831.1	57.13	57.0	55.33	55.0	55	1.04	1.04	1.01	1.0
ERS1142802	CP003832.1	56.11	56.0	55.33	55.0	55	1.02	1.02	1.01	1.0
ERS1142802	CP003833.2	55.19	56.0	55.33	55.0	55	1.0	1.02	1.01	1.0
ERS1142840	CP003820.1	51.13	50.0	51.98	51.0	50	1.02	1.0	1.04	1.02
ERS1142840	CP003821.1	62.84	49.0	51.98	51.0	50	1.26	0.98	1.04	1.02
ERS1142840	CP003822.1	50.45	51.0	51.98	51.0	50	1.01	1.02	1.04	1.02
ERS1142840	CP003823.1	50.25	51.0	51.98	51.0	50	1.0	1.02	1.04	1.02
ERS1142840	CP003824.1	50.18	50.0	51.98	51.0	50	1.0	1.0	1.04	1.02
ERS1142840	CP003825.1	50.35	50.0	51.98	51.0	50	1.01	1.0	1.04	1.02
ERS1142840	CP003826.1	51.11	51.0	51.98	51.0	50	1.02	1.02	1.04	1.02
ERS1142840	CP003827.1	49.98	50.0	51.98	51.0	50	1.0	1.0	1.04	1.02
ERS1142840	CP003828.1	52.05	51.0	51.98	51.0	50	1.04	1.02	1.04	1.02
ERS1142840	CP003829.1	52.1	51.0	51.98	51.0	50	1.04	1.02	1.04	1.02
ERS1142840	CP003830.1	50.65	51.0	51.98	51.0	50	1.01	1.02	1.04	1.02
ERS1142840	CP003831.1	52.51	52.0	51.98	51.0	50	1.05	1.04	1.04	1.02
ERS1142840	CP003832.1	51.19	52.0	51.98	51.0	50	1.02	1.04	1.04	1.02
ERS1142840	CP003833.2	52.21	52.0	51.98	51.0	50	1.04	1.04	1.04	1.02
ERS2540946	CP003820.1	40.57	40.0	42.43	41.0	41	0.99	0.98	1.03	1.0
ERS2540946	CP003821.1	53.42	39.0	42.43	41.0	41	1.3	0.95	1.03	1.0
ERS2540946	CP003822.1	41.36	41.0	42.43	41.0	41	1.01	1.0	1.03	1.0
ERS2540946	CP003823.1	41.38	42.0	42.43	41.0	41	1.01	1.02	1.03	1.0
ERS2540946	CP003824.1	41.02	41.0	42.43	41.0	41	1.0	1.0	1.03	1.0
ERS2540946	CP003825.1	41.61	42.0	42.43	41.0	41	1.01	1.02	1.03	1.0
ERS2540946	CP003826.1	41.77	41.0	42.43	41.0	41	1.02	1.0	1.03	1.0
ERS2540946	CP003827.1	41.34	42.0	42.43	41.0	41	1.01	1.02	1.03	1.0
ERS2540946	CP003828.1	41.86	42.0	42.43	41.0	41	1.02	1.02	1.03	1.0
ERS2540946	CP003829.1	41.18	41.0	42.43	41.0	41	1.0	1.0	1.03	1.0
ERS2540946	CP003830.1	39.94	40.0	42.43	41.0	41	0.97	0.98	1.03	1.0
ERS2540946	CP003831.1	45.93	43.0	42.43	41.0	41	1.12	1.05	1.03	1.0
ERS2540946	CP003832.1	41.96	43.0	42.43	41.0	41	1.02	1.05	1.03	1.0
ERS2540946	CP003833.2	41.43	41.0	42.43	41.0	41	1.01	1.0	1.03	1.0
ERS1142812	CP003820.1	62.07	63.0	63.15	63.0	63	0.99	1.0	1.0	1.0
ERS1142812	CP003821.1	72.51	62.0	63.15	63.0	63	1.15	0.98	1.0	1.0
ERS1142812	CP003822.1	63.63	63.0	63.15	63.0	63	1.01	1.0	1.0	1.0
ERS1142812	CP003823.1	61.84	62.0	63.15	63.0	63	0.98	0.98	1.0	1.0
ERS1142812	CP003824.1	62.24	63.0	63.15	63.0	63	0.99	1.0	1.0	1.0
ERS1142812	CP003825.1	62.59	63.0	63.15	63.0	63	0.99	1.0	1.0	1.0
ERS1142812	CP003826.1	62.3	63.0	63.15	63.0	63	0.99	1.0	1.0	1.0
ERS1142812	CP003827.1	61.48	63.0	63.15	63.0	63	0.98	1.0	1.0	1.0
ERS1142812	CP003828.1	62.26	63.0	63.15	63.0	63	0.99	1.0	1.0	1.0
ERS1142812	CP003829.1	62.54	63.0	63.15	63.0	63	0.99	1.0	1.0	1.0
ERS1142812	CP003830.1	61.67	62.0	63.15	63.0	63	0.98	0.98	1.0	1.0
ERS1142812	CP003831.1	63.32	63.0	63.15	63.0	63	1.01	1.0	1.0	1.0
ERS1142812	CP003832.1	62.24	63.0	63.15	63.0	63	0.99	1.0	1.0	1.0
ERS1142812	CP003833.2	61.51	62.0	63.15	63.0	63	0.98	0.98	1.0	1.0
ERS542374	CP003820.1	32.67	32.0	33.02	32.0	32	1.02	1.0	1.03	1.0
ERS542374	CP003821.1	38.93	32.0	33.02	32.0	32	1.22	1.0	1.03	1.0
ERS542374	CP003822.1	32.45	32.0	33.02	32.0	32	1.01	1.0	1.03	1.0
ERS542374	CP003823.1	32.05	32.0	33.02	32.0	32	1.0	1.0	1.03	1.0
ERS542374	CP003824.1	32.36	32.0	33.02	32.0	32	1.01	1.0	1.03	1.0
ERS542374	CP003825.1	32.64	33.0	33.02	32.0	32	1.02	1.03	1.03	1.0
ERS542374	CP003826.1	32.65	32.0	33.02	32.0	32	1.02	1.0	1.03	1.0
ERS542374	CP003827.1	32.33	32.0	33.02	32.0	32	1.01	1.0	1.03	1.0
ERS542374	CP003828.1	33.11	32.0	33.02	32.0	32	1.03	1.0	1.03	1.0
ERS542374	CP003829.1	32.12	32.0	33.02	32.0	32	1.0	1.0	1.03	1.0
ERS542374	CP003830.1	32.27	32.0	33.02	32.0	32	1.01	1.0	1.03	1.0
ERS542374	CP003831.1	33.18	32.0	33.02	32.0	32	1.04	1.0	1.03	1.0
ERS542374	CP003832.1	31.73	32.0	33.02	32.0	32	0.99	1.0	1.03	1.0
ERS542374	CP003833.2	32.27	32.0	33.02	32.0	32	1.01	1.0	1.03	1.0
ERS542545	CP003820.1	29.39	29.0	29.2	28.0	28	1.05	1.04	1.04	1.0
ERS542545	CP003821.1	35.84	29.0	29.2	28.0	28	1.28	1.04	1.04	1.0
ERS542545	CP003822.1	28.54	28.0	29.2	28.0	28	1.02	1.0	1.04	1.0
ERS542545	CP003823.1	28.1	28.0	29.2	28.0	28	1.0	1.0	1.04	1.0
ERS542545	CP003824.1	28.48	28.0	29.2	28.0	28	1.02	1.0	1.04	1.0
ERS542545	CP003825.1	28.58	28.0	29.2	28.0	28	1.02	1.0	1.04	1.0
ERS542545	CP003826.1	28.53	28.0	29.2	28.0	28	1.02	1.0	1.04	1.0
ERS542545	CP003827.1	28.39	28.0	29.2	28.0	28	1.01	1.0	1.04	1.0
ERS542545	CP003828.1	28.6	28.0	29.2	28.0	28	1.02	1.0	1.04	1.0
ERS542545	CP003829.1	28.3	28.0	29.2	28.0	28	1.01	1.0	1.04	1.0
ERS542545	CP003830.1	28.29	28.0	29.2	28.0	28	1.01	1.0	1.04	1.0
ERS542545	CP003831.1	29.53	28.0	29.2	28.0	28	1.05	1.0	1.04	1.0
ERS542545	CP003832.1	28.05	28.0	29.2	28.0	28	1.0	1.0	1.04	1.0
ERS542545	CP003833.2	28.2	28.0	29.2	28.0	28	1.01	1.0	1.04	1.0
ERS1142805	CP003820.1	26.28	26.0	28.16	27.0	27	0.97	0.96	1.04	1.0
ERS1142805	CP003821.1	32.51	27.0	28.16	27.0	27	1.2	1.0	1.04	1.0
ERS1142805	CP003822.1	27.99	27.0	28.16	27.0	27	1.04	1.0	1.04	1.0
ERS1142805	CP003823.1	28.49	28.0	28.16	27.0	27	1.06	1.04	1.04	1.0
ERS1142805	CP003824.1	27.11	27.0	28.16	27.0	27	1.0	1.0	1.04	1.0
ERS1142805	CP003825.1	27.86	28.0	28.16	27.0	27	1.03	1.04	1.04	1.0
ERS1142805	CP003826.1	28.0	28.0	28.16	27.0	27	1.04	1.04	1.04	1.0
ERS1142805	CP003827.1	27.56	28.0	28.16	27.0	27	1.02	1.04	1.04	1.0
ERS1142805	CP003828.1	28.38	28.0	28.16	27.0	27	1.05	1.04	1.04	1.0
ERS1142805	CP003829.1	28.46	28.0	28.16	27.0	27	1.05	1.04	1.04	1.0
ERS1142805	CP003830.1	27.33	27.0	28.16	27.0	27	1.01	1.0	1.04	1.0
ERS1142805	CP003831.1	28.54	28.0	28.16	27.0	27	1.06	1.04	1.04	1.0
ERS1142805	CP003832.1	29.28	29.0	28.16	27.0	27	1.08	1.07	1.04	1.0
ERS1142805	CP003833.2	28.34	28.0	28.16	27.0	27	1.05	1.04	1.04	1.0
ERS1142817	CP003820.1	50.05	49.0	50.04	49.0	49	1.02	1.0	1.02	1.0
ERS1142817	CP003821.1	59.92	48.0	50.04	49.0	49	1.22	0.98	1.02	1.0
ERS1142817	CP003822.1	48.55	49.0	50.04	49.0	49	0.99	1.0	1.02	1.0
